source,target,source_genesymbol,target_genesymbol,resource
P01213,P08913,PDYN,ADRA2A,consensus
P01213,P35372,PDYN,OPRM1,consensus
P01213,P41145,PDYN,OPRK1,consensus
P01213,P41146,PDYN,OPRL1,consensus
P01213,P48039,PDYN,MTNR1A,consensus
P01213,Q14831,PDYN,GRM7,consensus
P01215,O60895,CGA,RAMP2,consensus
P01215,O60896,CGA,RAMP3,consensus
P01215,P07550,CGA,ADRB2,consensus
P01215,P13945,CGA,ADRB3,consensus
P01215,P16473,CGA,TSHR,consensus
P01215,P22888,CGA,LHCGR,consensus
P01215,P23945,CGA,FSHR,consensus
P01215,P32241,CGA,VIPR1,consensus
P01215,P41586,CGA,ADCYAP1R1,consensus
P01215,Q03431,CGA,PTH1R,consensus
P01215,Q99678,CGA,GPR20,consensus
P01215,Q9NQS5,CGA,GPR84,consensus
P01222,O60895,TSHB,RAMP2,consensus
P01222,O60896,TSHB,RAMP3,consensus
P01222,P07550,TSHB,ADRB2,consensus
P01222,P13945,TSHB,ADRB3,consensus
P01222,P16473,TSHB,TSHR,consensus
P01222,P32241,TSHB,VIPR1,consensus
P01222,P41586,TSHB,ADCYAP1R1,consensus
P01222,Q03431,TSHB,PTH1R,consensus
P01222,Q99678,TSHB,GPR20,consensus
P01222,Q9NQS5,TSHB,GPR84,consensus
P01225,O60895,FSHB,RAMP2,consensus
P01225,O60896,FSHB,RAMP3,consensus
P01225,P07550,FSHB,ADRB2,consensus
P01225,P13945,FSHB,ADRB3,consensus
P01225,P16473,FSHB,TSHR,consensus
P01225,P23945,FSHB,FSHR,consensus
P01225,P32241,FSHB,VIPR1,consensus
P01225,P41586,FSHB,ADCYAP1R1,consensus
P01225,Q03431,FSHB,PTH1R,consensus
P01225,Q99678,FSHB,GPR20,consensus
P01225,Q9NQS5,FSHB,GPR84,consensus
P01229,O60895,LHB,RAMP2,consensus
P01229,O60896,LHB,RAMP3,consensus
P01229,P07550,LHB,ADRB2,consensus
P01229,P13945,LHB,ADRB3,consensus
P01229,P16473,LHB,TSHR,consensus
P01229,P22888,LHB,LHCGR,consensus
P01229,P32241,LHB,VIPR1,consensus
P01229,P41586,LHB,ADCYAP1R1,consensus
P01229,Q03431,LHB,PTH1R,consensus
P01229,Q99678,LHB,GPR20,consensus
P01229,Q9NQS5,LHB,GPR84,consensus
P01236,P16471,PRL,PRLR,consensus
P01241,P10912,GH1,GHR,consensus
P01241,P16471,GH1,PRLR,consensus
P01242,P10912,GH2,GHR,consensus
P01258,P07550,CALCA,ADRB2,consensus
P01258,P13945,CALCA,ADRB3,consensus
P01258,P16473,CALCA,TSHR,consensus
P01258,P32241,CALCA,VIPR1,consensus
P01258,P41586,CALCA,ADCYAP1R1,consensus
P01258,Q03431,CALCA,PTH1R,consensus
P01258,Q99678,CALCA,GPR20,consensus
P01258,Q9NQS5,CALCA,GPR84,consensus
P01266,P07202,TG,TPO,consensus
P01266,P07306,TG,ASGR1,consensus
P01266,P98164,TG,LRP2,consensus
P01270,O60895,PTH,RAMP2,consensus
P01270,O60896,PTH,RAMP3,consensus
P01270,O75581,PTH,LRP6,consensus
P01270,P07550,PTH,ADRB2,consensus
P01270,P13945,PTH,ADRB3,consensus
P01270,P16473,PTH,TSHR,consensus
P01270,P32241,PTH,VIPR1,consensus
P01270,P41586,PTH,ADCYAP1R1,consensus
P01270,P49190,PTH,PTH2R,consensus
P01270,Q03431,PTH,PTH1R,consensus
P01270,Q99678,PTH,GPR20,consensus
P01270,Q9NQS5,PTH,GPR84,consensus
P01275,O60895,GCG,RAMP2,consensus
P01275,O60896,GCG,RAMP3,consensus
P01275,O95838,GCG,GLP2R,consensus
P01275,P07550,GCG,ADRB2,consensus
P01275,P13945,GCG,ADRB3,consensus
P01275,P16473,GCG,TSHR,consensus
P01275,P32241,GCG,VIPR1,consensus
P01275,P41586,GCG,ADCYAP1R1,consensus
P01275,P43220,GCG,GLP1R,consensus
P01275,P47871,GCG,GCGR,consensus
P01275,P48546,GCG,GIPR,consensus
P01275,Q03431,GCG,PTH1R,consensus
P01275,Q99678,GCG,GPR20,consensus
P01275,Q9NQS5,GCG,GPR84,consensus
P01282,O60894,VIP,RAMP1,consensus
P01282,O60895,VIP,RAMP2,consensus
P01282,O60896,VIP,RAMP3,consensus
P01282,P07550,VIP,ADRB2,consensus
P01282,P13945,VIP,ADRB3,consensus
P01282,P16473,VIP,TSHR,consensus
P01282,P17342,VIP,NPR3,consensus
P01282,P32241,VIP,VIPR1,consensus
P01282,P37288,VIP,AVPR1A,consensus
P01282,P41586,VIP,ADCYAP1R1,consensus
P01282,P41587,VIP,VIPR2,consensus
P01282,P47872,VIP,SCTR,consensus
P01282,Q03431,VIP,PTH1R,consensus
P01282,Q99678,VIP,GPR20,consensus
P01282,Q9NQS5,VIP,GPR84,consensus
P01286,O60895,GHRH,RAMP2,consensus
P01286,O60896,GHRH,RAMP3,consensus
P01286,P07550,GHRH,ADRB2,consensus
P01286,P13945,GHRH,ADRB3,consensus
P01286,P16473,GHRH,TSHR,consensus
P01286,P32241,GHRH,VIPR1,consensus
P01286,P41586,GHRH,ADCYAP1R1,consensus
P01286,P41587,GHRH,VIPR2,consensus
P01286,Q02643,GHRH,GHRHR,consensus
P01286,Q03431,GHRH,PTH1R,consensus
P01286,Q92847,GHRH,GHSR,consensus
P01286,Q99678,GHRH,GPR20,consensus
P01286,Q9NQS5,GHRH,GPR84,consensus
P01298,P08913,PPY,ADRA2A,consensus
P01298,P25929,PPY,NPY1R,consensus
P01298,P48039,PPY,MTNR1A,consensus
P01298,P49146,PPY,NPY2R,consensus
P01298,P50391,PPY,NPY4R,consensus
P01298,Q14831,PPY,GRM7,consensus
P01298,Q15761,PPY,NPY5R,consensus
P01298,Q99463,PPY,NPY6R,consensus
P01298,Q9NYM4,PPY,GPR83,consensus
P01303,P08913,NPY,ADRA2A,consensus
P01303,P25929,NPY,NPY1R,consensus
P01303,P32245,NPY,MC4R,consensus
P01303,P48039,NPY,MTNR1A,consensus
P01303,P49146,NPY,NPY2R,consensus
P01303,P49683,NPY,PRLHR,consensus
P01303,P50391,NPY,NPY4R,consensus
P01303,Q14831,NPY,GRM7,consensus
P01303,Q15761,NPY,NPY5R,consensus
P01303,Q99463,NPY,NPY6R,consensus
P01303,Q9NYM4,NPY,GPR83,consensus
P01303,Q9Y5X5,NPY,NPFFR2,consensus
P01308,P06213,INS,INSR,consensus
P01308,P08069,INS,IGF1R,consensus
P01308,P98164,INS,LRP2,consensus
P01308,Q8N423,INS,LILRB2,consensus
P01308,Q8NHL6,INS,LILRB1,consensus
P01344,COMPLEX:P05106_P06756,IGF2,ITGAV_ITGB3,consensus
P01344,COMPLEX:P16144_P23229,IGF2,ITGA6_ITGB4,consensus
P01344,P06213,IGF2,INSR,consensus
P01344,P08069,IGF2,IGF1R,consensus
P01344,P11717,IGF2,IGF2R,consensus
P01344,Q8TDT2,IGF2,GPR152,consensus
P01350,P32239,GAST,CCKBR,consensus
P01350,P43628,GAST,KIR2DL3,consensus
P01350,Q8TDT2,GAST,GPR152,consensus
P01374,P19438,LTA,TNFRSF1A,consensus
P01374,P20333,LTA,TNFRSF1B,consensus
P01374,Q92956,LTA,TNFRSF14,consensus
P01562,COMPLEX:P17181_P48551,IFNA1,IFNAR1_IFNAR2,consensus
P01562,P20023,IFNA1,CR2,consensus
P01563,COMPLEX:P17181_P48551,IFNA2,IFNAR1_IFNAR2,consensus
P01566,COMPLEX:P17181_P48551,IFNA10,IFNAR1_IFNAR2,consensus
P01567,COMPLEX:P17181_P48551,IFNA7,IFNAR1_IFNAR2,consensus
P01568,COMPLEX:P17181_P48551,IFNA21,IFNAR1_IFNAR2,consensus
P01569,COMPLEX:P17181_P48551,IFNA5,IFNAR1_IFNAR2,consensus
P01570,COMPLEX:P17181_P48551,IFNA14,IFNAR1_IFNAR2,consensus
P01571,COMPLEX:P17181_P48551,IFNA17,IFNAR1_IFNAR2,consensus
P01574,COMPLEX:P17181_P48551,IFNB1,IFNAR1_IFNAR2,consensus
P01579,COMPLEX:P15260_P38484,IFNG,IFNGR1_IFNGR2,consensus
P01583,COMPLEX:P14778_Q9NPH3,IL1A,IL1R1_IL1RAP,consensus
P01583,COMPLEX:P27930_Q9NPH3,IL1A,IL1R2_IL1RAP,consensus
P01584,COMPLEX:P14778_Q9NPH3,IL1B,IL1R1_IL1RAP,consensus
P01584,COMPLEX:P27930_Q9NPH3,IL1B,IL1R2_IL1RAP,consensus
P01584,P07550,IL1B,ADRB2,consensus
P01584,Q6IA17,IL1B,SIGIRR,consensus
P01588,P19235,EPO,EPOR,consensus
P01588,P54760,EPO,EPHB4,consensus
P02647,P01130,APOA1,LDLR,consensus
P02647,P98164,APOA1,LRP2,consensus
P02647,Q07954,APOA1,LRP1,consensus
P02649,O75096,APOE,LRP4,consensus
P02649,O75197,APOE,LRP5,consensus
P02649,O75581,APOE,LRP6,consensus
P02649,P01130,APOE,LDLR,consensus
P02649,P34741,APOE,SDC2,consensus
P02649,P98155,APOE,VLDLR,consensus
P02649,P98164,APOE,LRP2,consensus
P02649,Q07954,APOE,LRP1,consensus
P02649,Q14114,APOE,LRP8,consensus
P02649,Q86X29,APOE,LSR,consensus
P02649,Q8WTV0,APOE,SCARB1,consensus
P02649,Q9NZC2,APOE,TREM2,consensus
P02652,P01130,APOA2,LDLR,consensus
P02652,P98164,APOA2,LRP2,consensus
P02652,Q07954,APOA2,LRP1,consensus
P02655,P01130,APOC2,LDLR,consensus
P02655,P98164,APOC2,LRP2,consensus
P02655,Q07954,APOC2,LRP1,consensus
P02656,O60603,APOC3,TLR2,consensus
P02656,P01130,APOC3,LDLR,consensus
P02656,P34741,APOC3,SDC2,consensus
P02656,P98164,APOC3,LRP2,consensus
P02656,Q07954,APOC3,LRP1,consensus
P02763,P51681,ORM1,CCR5,consensus
P02766,P08138,TTR,NGFR,consensus
P02774,P98164,GC,LRP2,consensus
P02775,P08913,PPBP,ADRA2A,consensus
P02775,P25024,PPBP,CXCR1,consensus
P02775,P25025,PPBP,CXCR2,consensus
P02775,P48039,PPBP,MTNR1A,consensus
P02775,Q14831,PPBP,GRM7,consensus
P02775,Q16570,PPBP,ACKR1,consensus
P02776,P01130,PF4,LDLR,consensus
P02776,P07204,PF4,THBD,consensus
P02776,P08913,PF4,ADRA2A,consensus
P02776,P21802,PF4,FGFR2,consensus
P02776,P34741,PF4,SDC2,consensus
P02776,P48039,PF4,MTNR1A,consensus
P02776,P49682,PF4,CXCR3,consensus
P02776,Q07954,PF4,LRP1,consensus
P02776,Q14831,PF4,GRM7,consensus
P02776,Q16570,PF4,ACKR1,consensus
P02776,Q9UNN8,PF4,PROCR,consensus
P02778,P08913,CXCL10,ADRA2A,consensus
P02778,P48039,CXCL10,MTNR1A,consensus
P02778,P49682,CXCL10,CXCR3,consensus
P02778,P51677,CXCL10,CCR3,consensus
P02778,Q14831,CXCL10,GRM7,consensus
P02778,Q16570,CXCL10,ACKR1,consensus
P02787,P01130,TF,LDLR,consensus
P02787,P02786,TF,TFRC,consensus
P02787,P07550,TF,ADRB2,consensus
P02787,P98164,TF,LRP2,consensus
P02787,Q9UP52,TF,TFR2,consensus
P02790,Q07954,HPX,LRP1,consensus
P03950,O15031,ANG,PLXNB2,consensus
P03950,P00533,ANG,EGFR,consensus
P03971,COMPLEX:O00238_Q16671,AMH,AMHR2_BMPR1B,consensus
P03971,COMPLEX:P36894_Q16671,AMH,AMHR2_BMPR1A,consensus
P03971,COMPLEX:Q04771_Q16671,AMH,ACVR1_AMHR2,consensus
P03971,P00533,AMH,EGFR,consensus
P04085,P09619,PDGFA,PDGFRB,consensus
P04085,P16234,PDGFA,PDGFRA,consensus
P04090,O60895,RLN2,RAMP2,consensus
P04090,O60896,RLN2,RAMP3,consensus
P04090,P07550,RLN2,ADRB2,consensus
P04090,P13945,RLN2,ADRB3,consensus
P04090,P16473,RLN2,TSHR,consensus
P04090,P32241,RLN2,VIPR1,consensus
P04090,P41586,RLN2,ADCYAP1R1,consensus
P04090,Q03431,RLN2,PTH1R,consensus
P04090,Q8WXD0,RLN2,RXFP2,consensus
P04090,Q99678,RLN2,GPR20,consensus
P04090,Q9HBX9,RLN2,RXFP1,consensus
P04090,Q9NQS5,RLN2,GPR84,consensus
P04090,Q9NSD7,RLN2,RXFP3,consensus
P04114,O00206,APOB,TLR4,consensus
P04114,O75581,APOB,LRP6,consensus
P04114,P01130,APOB,LDLR,consensus
P04114,P05107,APOB,ITGB2,consensus
P04114,P07550,APOB,ADRB2,consensus
P04114,P11215,APOB,ITGAM,consensus
P04114,P78380,APOB,OLR1,consensus
P04114,P98155,APOB,VLDLR,consensus
P04114,P98164,APOB,LRP2,consensus
P04114,Q07954,APOB,LRP1,consensus
P04114,Q14114,APOB,LRP8,consensus
P04114,Q86X29,APOB,LSR,consensus
P04114,Q9Y2C9,APOB,TLR6,consensus
P04141,COMPLEX:P15509_P32927,CSF2,CSF2RA_CSF2RB,consensus
P04141,P05556,CSF2,ITGB1,consensus
P04141,P07333,CSF2,CSF1R,consensus
P04141,P26951,CSF2,IL3RA,consensus
P04141,P34741,CSF2,SDC2,consensus
P04141,Q13797,CSF2,ITGA9,consensus
P04141,Q99062,CSF2,CSF3R,consensus
P04155,Q96PJ5,TFF1,FCRL4,consensus
P04628,COMPLEX:O00144_O75197,WNT1,FZD9_LRP5,consensus
P04628,COMPLEX:O00144_O75581,WNT1,FZD9_LRP6,consensus
P04628,COMPLEX:O60353_O75197,WNT1,FZD6_LRP5,consensus
P04628,COMPLEX:O60353_O75581,WNT1,FZD6_LRP6,consensus
P04628,COMPLEX:O75084_O75197,WNT1,FZD7_LRP5,consensus
P04628,COMPLEX:O75084_O75581,WNT1,FZD7_LRP6,consensus
P04628,COMPLEX:O75197_Q13467,WNT1,FZD5_LRP5,consensus
P04628,COMPLEX:O75197_Q14332,WNT1,FZD2_LRP5,consensus
P04628,COMPLEX:O75197_Q9H461,WNT1,FZD8_LRP5,consensus
P04628,COMPLEX:O75197_Q9NPG1,WNT1,FZD3_LRP5,consensus
P04628,COMPLEX:O75197_Q9ULV1,WNT1,FZD4_LRP5,consensus
P04628,COMPLEX:O75197_Q9ULW2,WNT1,FZD10_LRP5,consensus
P04628,COMPLEX:O75197_Q9UP38,WNT1,FZD1_LRP5,consensus
P04628,COMPLEX:O75581_Q13467,WNT1,FZD5_LRP6,consensus
P04628,COMPLEX:O75581_Q14332,WNT1,FZD2_LRP6,consensus
P04628,COMPLEX:O75581_Q9H461,WNT1,FZD8_LRP6,consensus
P04628,COMPLEX:O75581_Q9NPG1,WNT1,FZD3_LRP6,consensus
P04628,COMPLEX:O75581_Q9ULV1,WNT1,FZD4_LRP6,consensus
P04628,COMPLEX:O75581_Q9ULW2,WNT1,FZD10_LRP6,consensus
P04628,COMPLEX:O75581_Q9UP38,WNT1,FZD1_LRP6,consensus
P04628,P16671,WNT1,CD36,consensus
P04628,P34925,WNT1,RYK,consensus
P04628,Q01974,WNT1,ROR2,consensus
P04808,Q8TDU9,RLN1,RXFP4,consensus
P04808,Q8WXD0,RLN1,RXFP2,consensus
P04808,Q9HBX9,RLN1,RXFP1,consensus
P04808,Q9NSD7,RLN1,RXFP3,consensus
P05000,COMPLEX:P17181_P48551,IFNW1,IFNAR1_IFNAR2,consensus
P05013,COMPLEX:P17181_P48551,IFNA6,IFNAR1_IFNAR2,consensus
P05014,COMPLEX:P17181_P48551,IFNA4,IFNAR1_IFNAR2,consensus
P05015,COMPLEX:P17181_P48551,IFNA16,IFNAR1_IFNAR2,consensus
P05019,COMPLEX:P05106_P06756,IGF1,ITGAV_ITGB3,consensus
P05019,COMPLEX:P16144_P23229,IGF1,ITGA6_ITGB4,consensus
P05019,P06213,IGF1,INSR,consensus
P05019,P08069,IGF1,IGF1R,consensus
P05019,P11717,IGF1,IGF2R,consensus
P05090,P48357,APOD,LEPR,consensus
P05109,O00206,S100A8,TLR4,consensus
P05109,P05107,S100A8,ITGB2,consensus
P05109,P16671,S100A8,CD36,consensus
P05109,P34810,S100A8,CD68,consensus
P05109,Q15109,S100A8,AGER,consensus
P05111,Q03167,INHA,TGFBR3,consensus
P05111,Q04771,INHA,ACVR1,consensus
P05112,COMPLEX:P24394_P31785,IL4,IL2RG_IL4R,consensus
P05112,COMPLEX:P24394_P35225_P78552,IL4,IL13_IL13RA1_IL4R,consensus
P05112,COMPLEX:P24394_P78552,IL4,IL13RA1_IL4R,consensus
P05112,COMPLEX:P24394_Q14627,IL4,IL13RA2_IL4R,consensus
P05112,P19397,IL4,CD53,consensus
P05113,COMPLEX:P32927_Q01344,IL5,CSF2RB_IL5RA,consensus
P05230,O14786,FGF1,NRP1,consensus
P05230,P00533,FGF1,EGFR,consensus
P05230,P11362,FGF1,FGFR1,consensus
P05230,P16070,FGF1,CD44,consensus
P05230,P21802,FGF1,FGFR2,consensus
P05230,P22455,FGF1,FGFR4,consensus
P05230,P22607,FGF1,FGFR3,consensus
P05230,Q03167,FGF1,TGFBR3,consensus
P05230,Q6UVK1,FGF1,CSPG4,consensus
P05230,Q8N441,FGF1,FGFRL1,consensus
P05231,COMPLEX:P08887_P40189,IL6,IL6R_IL6ST,consensus
P05231,P13726,IL6,F3,consensus
P05231,P35367,IL6,HRH1,consensus
P05305,P24530,EDN1,EDNRB,consensus
P05305,P25101,EDN1,EDNRA,consensus
P05305,Q9HBW9,EDN1,ADGRL4,consensus
P05538,P18627,HLA-DQB2,LAG3,consensus
P06307,P32238,CCK,CCKAR,consensus
P06307,P32239,CCK,CCKBR,consensus
P06702,O00206,S100A9,TLR4,consensus
P06702,P05107,S100A9,ITGB2,consensus
P06702,P16671,S100A9,CD36,consensus
P06702,P34810,S100A9,CD68,consensus
P06702,Q15109,S100A9,AGER,consensus
P06727,P01130,APOA4,LDLR,consensus
P06727,P98164,APOA4,LRP2,consensus
P06727,Q07954,APOA4,LRP1,consensus
P06744,P04629,GPI,NTRK1,consensus
P06850,O60895,CRH,RAMP2,consensus
P06850,O60896,CRH,RAMP3,consensus
P06850,P07550,CRH,ADRB2,consensus
P06850,P13945,CRH,ADRB3,consensus
P06850,P16473,CRH,TSHR,consensus
P06850,P32241,CRH,VIPR1,consensus
P06850,P34998,CRH,CRHR1,consensus
P06850,P41586,CRH,ADCYAP1R1,consensus
P06850,Q01718,CRH,MC2R,consensus
P06850,Q03431,CRH,PTH1R,consensus
P06850,Q13324,CRH,CRHR2,consensus
P06850,Q99678,CRH,GPR20,consensus
P06850,Q9NQS5,CRH,GPR84,consensus
P06881,COMPLEX:O60894_Q16602,CALCA,CALCRL_RAMP1,consensus
P06881,COMPLEX:O60895_Q16602,CALCA,CALCRL_RAMP2,consensus
P06881,COMPLEX:O60896_Q16602,CALCA,CALCRL_RAMP3,consensus
P07477,O00254,PRSS1,F2RL2,consensus
P07477,P25116,PRSS1,F2R,consensus
P07477,P55085,PRSS1,F2RL1,consensus
P07477,Q8TEW0,PRSS1,PARD3,consensus
P07477,Q96RI0,PRSS1,F2RL3,consensus
P07478,O00254,PRSS2,F2RL2,consensus
P07478,P25116,PRSS2,F2R,consensus
P07478,P55085,PRSS2,F2RL1,consensus
P07478,Q8TEW0,PRSS2,PARD3,consensus
P07478,Q96RI0,PRSS2,F2RL3,consensus
P07492,P28336,GRP,NMBR,consensus
P07492,P30550,GRP,GRPR,consensus
P07492,P32247,GRP,BRS3,consensus
P07585,O00206,DCN,TLR4,consensus
P07585,O60603,DCN,TLR2,consensus
P07585,P00533,DCN,EGFR,consensus
P07585,P08581,DCN,MET,consensus
P07585,Q15303,DCN,ERBB4,consensus
P08476,Q03167,INHBA,TGFBR3,consensus
P08476,Q13145,INHBA,BAMBI,consensus
P08519,P05107,LPA,ITGB2,consensus
P08519,P11215,LPA,ITGAM,consensus
P08519,P98164,LPA,LRP2,consensus
P08519,Q99677,LPA,LPAR4,consensus
P08519,Q9HBW0,LPA,LPAR2,consensus
P08519,Q9UBY5,LPA,LPAR3,consensus
P08620,O14786,FGF4,NRP1,consensus
P08620,P11362,FGF4,FGFR1,consensus
P08620,P21802,FGF4,FGFR2,consensus
P08620,P22455,FGF4,FGFR4,consensus
P08620,P22607,FGF4,FGFR3,consensus
P08620,Q8N441,FGF4,FGFRL1,consensus
P08700,COMPLEX:P26951_P32927,IL3,CSF2RB_IL3RA,consensus
P08949,P28336,NMB,NMBR,consensus
P08949,P30550,NMB,GRPR,consensus
P08949,P32247,NMB,BRS3,consensus
P09038,O14786,FGF2,NRP1,consensus
P09038,O75056,FGF2,SDC3,consensus
P09038,O75487,FGF2,GPC4,consensus
P09038,P11362,FGF2,FGFR1,consensus
P09038,P16070,FGF2,CD44,consensus
P09038,P18827,FGF2,SDC1,consensus
P09038,P21802,FGF2,FGFR2,consensus
P09038,P22455,FGF2,FGFR4,consensus
P09038,P22607,FGF2,FGFR3,consensus
P09038,P34741,FGF2,SDC2,consensus
P09038,Q8N441,FGF2,FGFRL1,consensus
P09341,P08913,CXCL1,ADRA2A,consensus
P09341,P25024,CXCL1,CXCR1,consensus
P09341,P25025,CXCL1,CXCR2,consensus
P09341,P48039,CXCL1,MTNR1A,consensus
P09341,Q14831,CXCL1,GRM7,consensus
P09341,Q16570,CXCL1,ACKR1,consensus
P09382,P05556,LGALS1,ITGB1,consensus
P09382,P08575,LGALS1,PTPRC,consensus
P09544,COMPLEX:O00144_O75197,WNT2,FZD9_LRP5,consensus
P09544,COMPLEX:O00144_O75581,WNT2,FZD9_LRP6,consensus
P09544,COMPLEX:O60353_O75197,WNT2,FZD6_LRP5,consensus
P09544,COMPLEX:O60353_O75581,WNT2,FZD6_LRP6,consensus
P09544,COMPLEX:O75084_O75197,WNT2,FZD7_LRP5,consensus
P09544,COMPLEX:O75084_O75581,WNT2,FZD7_LRP6,consensus
P09544,COMPLEX:O75197_Q13467,WNT2,FZD5_LRP5,consensus
P09544,COMPLEX:O75197_Q14332,WNT2,FZD2_LRP5,consensus
P09544,COMPLEX:O75197_Q9H461,WNT2,FZD8_LRP5,consensus
P09544,COMPLEX:O75197_Q9NPG1,WNT2,FZD3_LRP5,consensus
P09544,COMPLEX:O75197_Q9ULV1,WNT2,FZD4_LRP5,consensus
P09544,COMPLEX:O75197_Q9ULW2,WNT2,FZD10_LRP5,consensus
P09544,COMPLEX:O75197_Q9UP38,WNT2,FZD1_LRP5,consensus
P09544,COMPLEX:O75581_Q13467,WNT2,FZD5_LRP6,consensus
P09544,COMPLEX:O75581_Q14332,WNT2,FZD2_LRP6,consensus
P09544,COMPLEX:O75581_Q9H461,WNT2,FZD8_LRP6,consensus
P09544,COMPLEX:O75581_Q9NPG1,WNT2,FZD3_LRP6,consensus
P09544,COMPLEX:O75581_Q9ULV1,WNT2,FZD4_LRP6,consensus
P09544,COMPLEX:O75581_Q9ULW2,WNT2,FZD10_LRP6,consensus
P09544,COMPLEX:O75581_Q9UP38,WNT2,FZD1_LRP6,consensus
P09681,O60895,GIP,RAMP2,consensus
P09681,O60896,GIP,RAMP3,consensus
P09681,P06213,GIP,INSR,consensus
P09681,P07550,GIP,ADRB2,consensus
P09681,P13945,GIP,ADRB3,consensus
P09681,P16473,GIP,TSHR,consensus
P09681,P32241,GIP,VIPR1,consensus
P09681,P41586,GIP,ADCYAP1R1,consensus
P09681,P48546,GIP,GIPR,consensus
P09681,Q03431,GIP,PTH1R,consensus
P09681,Q99678,GIP,GPR20,consensus
P09681,Q9NQS5,GIP,GPR84,consensus
P09683,O60895,SCT,RAMP2,consensus
P09683,O60896,SCT,RAMP3,consensus
P09683,P07550,SCT,ADRB2,consensus
P09683,P13945,SCT,ADRB3,consensus
P09683,P16473,SCT,TSHR,consensus
P09683,P32241,SCT,VIPR1,consensus
P09683,P41586,SCT,ADCYAP1R1,consensus
P09683,P41587,SCT,VIPR2,consensus
P09683,P47872,SCT,SCTR,consensus
P09683,Q03431,SCT,PTH1R,consensus
P09683,Q99678,SCT,GPR20,consensus
P09683,Q9NQS5,SCT,GPR84,consensus
P09919,P07333,CSF3,CSF1R,consensus
P09919,Q99062,CSF3,CSF3R,consensus
P0C0L5,P15529,C4B,CD46,consensus
P0C0L5,P17927,C4B,CR1,consensus
P0C0P6,O60895,NPS,RAMP2,consensus
P0C0P6,O60896,NPS,RAMP3,consensus
P0C0P6,P07550,NPS,ADRB2,consensus
P0C0P6,P13945,NPS,ADRB3,consensus
P0C0P6,P16473,NPS,TSHR,consensus
P0C0P6,P32241,NPS,VIPR1,consensus
P0C0P6,P41586,NPS,ADCYAP1R1,consensus
P0C0P6,Q03431,NPS,PTH1R,consensus
P0C0P6,Q6W5P4,NPS,NPSR1,consensus
P0C0P6,Q99678,NPS,GPR20,consensus
P0C0P6,Q9NQS5,NPS,GPR84,consensus
P0DJI8,O60603,SAA1,TLR2,consensus
P0DJI8,P08913,SAA1,ADRA2A,consensus
P0DJI8,P16671,SAA1,CD36,consensus
P0DJI8,P21462,SAA1,FPR1,consensus
P0DJI8,P25090,SAA1,FPR2,consensus
P0DJI8,P48039,SAA1,MTNR1A,consensus
P0DJI8,Q14831,SAA1,GRM7,consensus
P0DJI8,Q8WTV0,SAA1,SCARB1,consensus
P0DMC3,P35414,APELA,APLNR,consensus
P0DML2,P16471,CSH1,PRLR,consensus
P0DML3,P16471,CSH2,PRLR,consensus
P0DN86,P22888,CGB8,LHCGR,consensus
P0DP57,P32297,SLURP2,CHRNA3,consensus
P10082,P08913,PYY,ADRA2A,consensus
P10082,P25929,PYY,NPY1R,consensus
P10082,P48039,PYY,MTNR1A,consensus
P10082,P49146,PYY,NPY2R,consensus
P10082,P50391,PYY,NPY4R,consensus
P10082,Q14831,PYY,GRM7,consensus
P10082,Q15761,PYY,NPY5R,consensus
P10082,Q99463,PYY,NPY6R,consensus
P10082,Q9NYM4,PYY,GPR83,consensus
P10092,O60894,CALCB,RAMP1,consensus
P10092,O60895,CALCB,RAMP2,consensus
P10092,O60896,CALCB,RAMP3,consensus
P10092,P07550,CALCB,ADRB2,consensus
P10092,P13945,CALCB,ADRB3,consensus
P10092,P16473,CALCB,TSHR,consensus
P10092,P32241,CALCB,VIPR1,consensus
P10092,P41586,CALCB,ADCYAP1R1,consensus
P10092,Q03431,CALCB,PTH1R,consensus
P10092,Q16602,CALCB,CALCRL,consensus
P10092,Q99678,CALCB,GPR20,consensus
P10092,Q9NQS5,CALCB,GPR84,consensus
P10145,O75056,CXCL8,SDC3,consensus
P10145,P08913,CXCL8,ADRA2A,consensus
P10145,P11912,CXCL8,CD79A,consensus
P10145,P18827,CXCL8,SDC1,consensus
P10145,P25024,CXCL8,CXCR1,consensus
P10145,P25025,CXCL8,CXCR2,consensus
P10145,P34741,CXCL8,SDC2,consensus
P10145,P35968,CXCL8,KDR,consensus
P10145,P48039,CXCL8,MTNR1A,consensus
P10145,Q14831,CXCL8,GRM7,consensus
P10145,Q16570,CXCL8,ACKR1,consensus
P10147,P32246,CCL3,CCR1,consensus
P10147,P51677,CCL3,CCR3,consensus
P10147,P51679,CCL3,CCR4,consensus
P10147,P51681,CCL3,CCR5,consensus
P10451,COMPLEX:P05106_P06756,SPP1,ITGAV_ITGB3,consensus
P10451,COMPLEX:P05556_P06756,SPP1,ITGAV_ITGB1,consensus
P10451,COMPLEX:P05556_P08648,SPP1,ITGA5_ITGB1,consensus
P10451,COMPLEX:P05556_P13612,SPP1,ITGA4_ITGB1,consensus
P10451,COMPLEX:P05556_P53708,SPP1,ITGA8_ITGB1,consensus
P10451,COMPLEX:P05556_Q13797,SPP1,ITGA9_ITGB1,consensus
P10451,COMPLEX:P06756_P18084,SPP1,ITGAV_ITGB5,consensus
P10451,COMPLEX:P06756_P18564,SPP1,ITGAV_ITGB6,consensus
P10451,P16070,SPP1,CD44,consensus
