source,target,source_genesymbol,target_genesymbol,resource
P05121,P18084,Serpine1,Itgb5,mouseconsensus
P01031,P08913,Hc,Adra2a,mouseconsensus
P01031,P48039,Hc,Mtnr1a,mouseconsensus
P01031,Q14831,Hc,Grm7,mouseconsensus
Q14242,Q96AP7,Selplg,Esam,mouseconsensus
P10767,P31431,Fgf6,Sdc4,mouseconsensus
P16520,P36897,Gnb3,Tgfbr1,mouseconsensus
P16520,O75899,Gnb3,Gabbr2,mouseconsensus
P02788,P02786,Ltf,Tfrc,mouseconsensus
P10646,P31431,Tfpi,Sdc4,mouseconsensus
P10646,P13726,Tfpi,F3,mouseconsensus
P04114,P30988,Apob,Calcr,mouseconsensus
P04070,P11215,Proc,Itgam,mouseconsensus
Q9GZV9,P78562,Fgf23,Phex,mouseconsensus
P50591,Q13546,Tnfsf10,Ripk1,mouseconsensus
P28161,Q92736,Gstm7,Ryr2,mouseconsensus
P08476,P84022,Inhba,Smad3,mouseconsensus
O95274,O95994,Lypd3,Agr2,mouseconsensus
O60542,O60609,Pspn,Gfra3,mouseconsensus
P32970,O14836,Cd70,Tnfrsf13b,mouseconsensus
P01024,P48039,C3,Mtnr1a,mouseconsensus
P01024,Q14831,C3,Grm7,mouseconsensus
P01024,P08913,C3,Adra2a,mouseconsensus
P01024,P60033,C3,Cd81,mouseconsensus
P27539,P84022,Gdf1,Smad3,mouseconsensus
P17752,P34969,Tph1,Htr7,mouseconsensus
P17752,P08908,Tph1,Htr1a,mouseconsensus
P17752,P30939,Tph1,Htr1f,mouseconsensus
P17752,P28221,Tph1,Htr1d,mouseconsensus
P17752,P28335,Tph1,Htr2c,mouseconsensus
P17752,Q13639,Tph1,Htr4,mouseconsensus
P17752,P50406,Tph1,Htr6,mouseconsensus
P17752,P28222,Tph1,Htr1b,mouseconsensus
P17752,P28223,Tph1,Htr2a,mouseconsensus
P17752,P41595,Tph1,Htr2b,mouseconsensus
P17752,P47898,Tph1,Htr5a,mouseconsensus
P49257,Q8NI22,Lman1,Mcfd2,mouseconsensus
P02649,P43681,Apoe,Chrna4,mouseconsensus
P02649,O95477,Apoe,Abca1,mouseconsensus
O14594,P19022,Ncan,Cdh2,mouseconsensus
O14594,O75056,Ncan,Sdc3,mouseconsensus
P0CG37,P84022,Cfc1,Smad3,mouseconsensus
P0CG37,P36896,Cfc1,Acvr1b,mouseconsensus
Q96RS0,P19793,Tgs1,Rxra,mouseconsensus
P09237,P18827,Mmp7,Sdc1,mouseconsensus
O14672,Q14956,Adam10,Gpnmb,mouseconsensus
O14672,P62079,Adam10,Tspan5,mouseconsensus
O14672,Q9BY67,Adam10,Cadm1,mouseconsensus
O14672,Q8NG11,Adam10,Tspan14,mouseconsensus
Q9UQ26,O95477,Rims2,Abca1,mouseconsensus
P16035,P16070,Timp2,Cd44,mouseconsensus
O94887,P51805,Farp2,Plxna3,mouseconsensus
O94887,Q9UIW2,Farp2,Plxna1,mouseconsensus
O94887,O75051,Farp2,Plxna2,mouseconsensus
O94887,Q9HCM2,Farp2,Plxna4,mouseconsensus
Q13753,P48509,Lamc2,Cd151,mouseconsensus
P41221,Q9ULK5,Wnt5a,Vangl2,mouseconsensus
P05362,Q03135,Icam1,Cav1,mouseconsensus
Q10588,Q03135,Bst1,Cav1,mouseconsensus
P24821,P31431,Tnc,Sdc4,mouseconsensus
P01133,Q03135,Egf,Cav1,mouseconsensus
P01133,Q9NX52,Egf,Rhbdl2,mouseconsensus
P47972,O95502,Nptx2,Nptxr,mouseconsensus
Q99965,P21926,Adam2,Cd9,mouseconsensus
P35625,P16070,Timp3,Cd44,mouseconsensus
P35625,P08581,Timp3,Met,mouseconsensus
P19113,P35367,Hdc,Hrh1,mouseconsensus
P19113,P25021,Hdc,Hrh2,mouseconsensus
P19113,Q9Y5N1,Hdc,Hrh3,mouseconsensus
Q9P2M7,P37173,Cgn,Tgfbr2,mouseconsensus
Q9P2M7,Q16625,Cgn,Ocln,mouseconsensus
Q9P2M7,P36897,Cgn,Tgfbr1,mouseconsensus
Q9NUP9,O95477,Lin7c,Abca1,mouseconsensus
Q9NUP9,P48050,Lin7c,Kcnj4,mouseconsensus
Q14116,O95998,Il18,Il18bp,mouseconsensus
P09417,O75923,Qdpr,Dysf,mouseconsensus
Q07326,P17948,Pigf,Flt1,mouseconsensus
O15072,Q6UXH8,Adamts3,Ccbe1,mouseconsensus
Q96S42,P84022,Nodal,Smad3,mouseconsensus
P12273,P55064,Pip,Aqp5,mouseconsensus
Q03403,Q6W4X9,Tff2,Muc6,mouseconsensus
P04155,P98088,Tff1,Muc5ac,mouseconsensus
P04271,Q15109,S100b,Ager,mouseconsensus
P23297,Q9HCF6,S100a1,Trpm3,mouseconsensus
P23297,Q92736,S100a1,Ryr2,mouseconsensus
P23297,P21817,S100a1,Ryr1,mouseconsensus
P23297,O00206,S100a1,Tlr4,mouseconsensus
P23297,Q15109,S100a1,Ager,mouseconsensus
Q9H2A7,Q14831,Cxcl16,Grm7,mouseconsensus
Q9H2A7,P48039,Cxcl16,Mtnr1a,mouseconsensus
Q92914,P21802,Fgf11,Fgfr2,mouseconsensus
Q92914,P11362,Fgf11,Fgfr1,mouseconsensus
O15511,P07550,Arpc5,Adrb2,mouseconsensus
O15511,P01130,Arpc5,Ldlr,mouseconsensus
P09529,P84022,Inhbb,Smad3,mouseconsensus
P13385,P84022,Tdgf1,Smad3,mouseconsensus
P49913,Q99572,Camp,P2rx7,mouseconsensus
P00995,Q8IZ57,Spink3,Nrsn1,mouseconsensus
Q01469,P19793,Fabp5,Rxra,mouseconsensus
Q15465,Q9NQ36,Shh,Scube2,mouseconsensus
P62330,Q13393,Arf6,Pld1,mouseconsensus
P62330,Q8IYB5,Arf6,Smap1,mouseconsensus
P14625,Q9NR96,Hsp90b1,Tlr9,mouseconsensus
P14625,Q9NYK1,Hsp90b1,Tlr7,mouseconsensus
P14625,O00206,Hsp90b1,Tlr4,mouseconsensus
P14625,Q15399,Hsp90b1,Tlr1,mouseconsensus
Q13158,O95477,Fadd,Abca1,mouseconsensus
Q14005,Q13224,Il16,Grin2b,mouseconsensus
Q14005,P48050,Il16,Kcnj4,mouseconsensus
Q14005,Q12879,Il16,Grin2a,mouseconsensus
P34932,O00206,Hspa4,Tlr4,mouseconsensus
P02675,P05106,Fgb,Itgb3,mouseconsensus
P02671,Q03405,Fga,Plaur,mouseconsensus
P02671,P33151,Fga,Cdh5,mouseconsensus
P02671,Q13349,Fga,Itgad,mouseconsensus
Q15818,O95502,Nptx1,Nptxr,mouseconsensus
Q6NW40,Q13873,Rgmb,Bmpr2,mouseconsensus
Q6NW40,O00238,Rgmb,Bmpr1b,mouseconsensus
P00734,P13224,F2,Gp1bb,mouseconsensus
P06858,P16070,Lpl,Cd44,mouseconsensus
O95967,P29972,Efemp2,Aqp1,mouseconsensus
O95967,Q9NRQ2,Efemp2,Plscr4,mouseconsensus
P04899,Q9H228,Gnai2,S1pr5,mouseconsensus
P04899,Q99500,Gnai2,S1pr3,mouseconsensus
P04899,Q8IZJ1,Gnai2,Unc5b,mouseconsensus
P04899,Q92729,Gnai2,Ptpru,mouseconsensus
P04899,P49682,Gnai2,Cxcr3,mouseconsensus
P04899,P24530,Gnai2,Ednrb,mouseconsensus
P04899,P14416,Gnai2,Drd2,mouseconsensus
P04899,P51828,Gnai2,Adcy7,mouseconsensus
P14618,P16070,Pkm,Cd44,mouseconsensus
P03956,P16070,Mmp1a,Cd44,mouseconsensus
O96014,A4D1S0,Wnt11,Klrg2,mouseconsensus
P49768,P16070,Psen1,Cd44,mouseconsensus
P21810,Q15399,Bgn,Tlr1,mouseconsensus
Q8IYV9,P21926,Izumo1,Cd9,mouseconsensus
P07237,P55157,P4hb,Mttp,mouseconsensus
P07900,P05106,Hsp90aa1,Itgb3,mouseconsensus
P02679,P05106,Fgg,Itgb3,mouseconsensus
Q9NQC3,P29033,Rtn4,Gjb2,mouseconsensus
Q13316,P78562,Dmp1,Phex,mouseconsensus
P56706,Q9Y3A6,Wnt7b,Tmed5,mouseconsensus
Q14773,Q02094,Icam4,Rhag,mouseconsensus
P02751,P27487,Fn1,Dpp4,mouseconsensus
P39060,P05106,Col18a1,Itgb3,mouseconsensus
O95754,O60462,Sema4f,Nrp2,mouseconsensus
Q99259,Q14833,Gad1,Grm4,mouseconsensus
P19823,P12319,Itih2,Fcer1a,mouseconsensus
P10082,P27487,Pyy,Dpp4,mouseconsensus
P21980,P13612,Tgm2,Itga4,mouseconsensus
P21980,P21731,Tgm2,Tbxa2r,mouseconsensus
P35354,P09917,Ptgs2,Alox5,mouseconsensus
P52797,O15197,Efna3,Ephb6,mouseconsensus
P52797,Q5JZY3,Efna3,Epha10,mouseconsensus
P01138,Q8NER1,Ngf,Trpv1,mouseconsensus
P01138,Q9Y5V3,Ngf,Maged1,mouseconsensus
P29965,Q13114,Cd40lg,Traf3,mouseconsensus
P63092,P43220,Gnas,Glp1r,mouseconsensus
P63092,P51828,Gnas,Adcy7,mouseconsensus
P14780,P11215,Mmp9,Itgam,mouseconsensus
P14780,O95980,Mmp9,Reck,mouseconsensus
Q13813,P18433,Sptan1,Ptpra,mouseconsensus
P00749,P11215,Plau,Itgam,mouseconsensus
P00749,P98155,Plau,Vldlr,mouseconsensus
P00749,P05556,Plau,Itgb1,mouseconsensus
P00742,P11215,F10,Itgam,mouseconsensus
Q92915,P21802,Fgf14,Fgfr2,mouseconsensus
Q92915,P11362,Fgf14,Fgfr1,mouseconsensus
P61160,P01130,Actr2,Ldlr,mouseconsensus
P04278,O14493,Shbg,Cldn4,mouseconsensus
Q13751,P48509,Lamb3,Cd151,mouseconsensus
Q9BQ51,Q16342,Pdcd1lg2,Pdcd2,mouseconsensus
O60469,P43146,Dscam,Dcc,mouseconsensus
P02787,Q30201,Trf,Hfe,mouseconsensus
P29350,Q8TDQ1,Ptpn6,Cd300lf,mouseconsensus
Q9BXJ0,Q9BY79,C1qtnf5,Mfrp,mouseconsensus
P11142,P01130,Hspa8,Ldlr,mouseconsensus
P60903,P13569,S100a10,Cftr,mouseconsensus
Q9UPX8,P13569,Shank2,Cftr,mouseconsensus
P00749,P26006,Plau,Itga3,mouseconsensus
O00214,P26006,Lgals8,Itga3,mouseconsensus
P39060,P26006,Col18a1,Itga3,mouseconsensus
P03973,P01730,Slpi,Cd4,mouseconsensus
P32970,Q02223,Cd70,Tnfrsf17,mouseconsensus
P27482,P51787,Calml3,Kcnq1,mouseconsensus
Q9NQC3,P08138,Rtn4,Ngfr,mouseconsensus
P23515,P08138,Omg,Ngfr,mouseconsensus
Q92520,P23416,Fam3c,Glra2,mouseconsensus
Q86UR5,Q9P2U7,Rims1,Slc17a7,mouseconsensus
P07288,P19235,Klk1b8,Epor,mouseconsensus
P05109,Q07108,S100a8,Cd69,mouseconsensus
O43927,P41143,Cxcl13,Oprd1,mouseconsensus
P0CG37,P27037,Cfc1,Acvr2a,mouseconsensus
P51654,Q07954,Gpc3,Lrp1,mouseconsensus
P14625,Q07954,Hsp90b1,Lrp1,mouseconsensus
P00748,Q9NPY3,F12,Cd93,mouseconsensus
P04899,O95977,Gnai2,S1pr4,mouseconsensus
P23510,Q12933,Tnfsf4,Traf2,mouseconsensus
P01375,Q12933,Tnf,Traf2,mouseconsensus
Q13158,Q12933,Fadd,Traf2,mouseconsensus
Q8NBP7,Q99523,Pcsk9,Sort1,mouseconsensus
P07602,Q99523,Psap,Sort1,mouseconsensus
P01138,Q9ULH0,Ngf,Kidins220,mouseconsensus
P19113,Q9H3N8,Hdc,Hrh4,mouseconsensus
P25391,P21589,Lama1,Nt5e,mouseconsensus
P01374,Q13546,Lta,Ripk1,mouseconsensus
P08571,Q13546,Cd14,Ripk1,mouseconsensus
P14625,O60603,Hsp90b1,Tlr2,mouseconsensus
P21741,Q92673,Mdk,Sorl1,mouseconsensus
P42127,O60291,a,Mgrn1,mouseconsensus
P01133,O14939,Egf,Pld2,mouseconsensus
P0DMV8,O15399,Hspa1a,Grin2d,mouseconsensus
O15511,P98164,Arpc5,Lrp2,mouseconsensus
P51654,P98164,Gpc3,Lrp2,mouseconsensus
O60494,P98164,Cubn,Lrp2,mouseconsensus
P11142,P98164,Hspa8,Lrp2,mouseconsensus
P61160,P98164,Actr2,Lrp2,mouseconsensus
P01008,P35052,Serpinc1,Gpc1,mouseconsensus
P21980,Q13797,Tgm2,Itga9,mouseconsensus
P01019,Q07075,Agt,Enpep,mouseconsensus
P13591,Q13936,Ncam1,Cacna1c,mouseconsensus
Q86UR5,Q13936,Rims1,Cacna1c,mouseconsensus
P11684,Q6UX01,Scgb1a1,Lmbr1l,mouseconsensus
P49913,P08069,Camp,Igf1r,mouseconsensus
P14625,P07306,Hsp90b1,Asgr1,mouseconsensus
P14625,P04626,Hsp90b1,Erbb2,mouseconsensus
P07900,P04626,Hsp90aa1,Erbb2,mouseconsensus
P14780,P17181,Mmp9,Ifnar1,mouseconsensus
Q99748,O60609,Nrtn,Gfra3,mouseconsensus
P39905,O60609,Gdnf,Gfra3,mouseconsensus
P49913,P00533,Camp,Egfr,mouseconsensus
P26441,P00533,Cntf,Egfr,mouseconsensus
Q96CW9,Q9HCJ2,Ntng2,Lrrc4c,mouseconsensus
O43278,Q9Y5Y6,Spint1,St14,mouseconsensus
Q9H2A7,P08913,Cxcl16,Adra2a,mouseconsensus
Q9BX66,P56199,Sorbs1,Itga1,mouseconsensus
P35555,P18564,Fbn1,Itgb6,mouseconsensus
P35247,Q9Y6Y9,Sftpd,Ly96,mouseconsensus
P21810,Q9Y6Y9,Bgn,Ly96,mouseconsensus
P63092,P40145,Gnas,Adcy8,mouseconsensus
P04899,P40145,Gnai2,Adcy8,mouseconsensus
P21741,Q8N158,Mdk,Gpc2,mouseconsensus
P00749,P08648,Plau,Itga5,mouseconsensus
P63092,O60503,Gnas,Adcy9,mouseconsensus
P04899,O60503,Gnai2,Adcy9,mouseconsensus
P00749,P18084,Plau,Itgb5,mouseconsensus
Q9BX66,P18084,Sorbs1,Itgb5,mouseconsensus
P39060,P18084,Col18a1,Itgb5,mouseconsensus
P80303,Q9NZ08,Nucb2,Erap1,mouseconsensus
Q86UR5,Q05940,Rims1,Slc18a2,mouseconsensus
P11142,P07550,Hspa8,Adrb2,mouseconsensus
P61160,P07550,Actr2,Adrb2,mouseconsensus
P04899,P21453,Gnai2,S1pr1,mouseconsensus
P04899,P11229,Gnai2,Chrm1,mouseconsensus
P16562,Q8NEC5,Crisp2,Catsper1,mouseconsensus
P04278,Q5T6X5,Shbg,Gprc6a,mouseconsensus
P52945,P11168,Pdx1,Slc2a2,mouseconsensus
Q9H1J7,A4D1S0,Wnt5b,Klrg2,mouseconsensus
P01375,Q15628,Tnf,Tradd,mouseconsensus
P04278,P57057,Shbg,Slc37a1,mouseconsensus
P29350,Q5QGZ9,Ptpn6,Clec12a,mouseconsensus
P37287,P01833,Piga,Pigr,mouseconsensus
P11226,P30988,Mbl2,Calcr,mouseconsensus
P78417,P21817,Gsto1,Ryr1,mouseconsensus
P01303,P27487,Npy,Dpp4,mouseconsensus
P01282,P27487,Vip,Dpp4,mouseconsensus
P00813,P27487,Ada,Dpp4,mouseconsensus
P14780,Q9NR96,Mmp9,Tlr9,mouseconsensus
P01112,Q9NR96,Hras,Tlr9,mouseconsensus
P63092,P30542,Gnas,Adora1,mouseconsensus
Q2WEN9,Q96PL2,Ceacam16,Tectb,mouseconsensus
P48061,P31431,Cxcl12,Sdc4,mouseconsensus
P25391,P31431,Lama1,Sdc4,mouseconsensus
P0DMV8,O00206,Hspa1a,Tlr4,mouseconsensus
Q86UR5,Q16572,Rims1,Slc18a3,mouseconsensus
P07602,P10275,Psap,Ar,mouseconsensus
P25067,Q8NBS3,Col8a2,Slc4a11,mouseconsensus
O15020,P18433,Sptbn2,Ptpra,mouseconsensus
P13591,P18433,Ncam1,Ptpra,mouseconsensus
Q9NWZ3,Q9NYK1,Irak4,Tlr7,mouseconsensus
Q2WEN9,O75443,Ceacam16,Tecta,mouseconsensus
P01375,O94759,Tnf,Trpm2,mouseconsensus
Q9NWZ3,Q9Y2C9,Irak4,Tlr6,mouseconsensus
P61328,P11362,Fgf12,Fgfr1,mouseconsensus
P49767,Q6UXH8,Vegfc,Ccbe1,mouseconsensus
P61328,P21802,Fgf12,Fgfr2,mouseconsensus
P61769,Q30201,B2m,Hfe,mouseconsensus
Q96B86,Q30201,Rgma,Hfe,mouseconsensus
P15692,Q13224,Vegfa,Grin2b,mouseconsensus
P49961,P30542,Entpd1,Adora1,mouseconsensus
P49961,P29274,Entpd1,Adora2a,mouseconsensus
P49961,P29275,Entpd1,Adora2b,mouseconsensus
P02768,COMPLEX:P55899_P61769,Alb,B2m_Fcgrt,mouseconsensus
P49961,P0DMS8,Entpd1,Adora3,mouseconsensus
P55107,Q13873,Gdf10,Bmpr2,mouseconsensus
P29350,P00533,Ptpn6,Egfr,mouseconsensus
Q15661,P55085,Tpsb2,F2rl1,mouseconsensus
Q13442,P09619,Pdap1,Pdgfrb,mouseconsensus
Q14005,P22001,Il16,Kcna3,mouseconsensus
Q14005,Q9NZV8,Il16,Kcnd2,mouseconsensus
P05543,P36021,Serpina7,Slc16a2,mouseconsensus
Q14005,Q9NSA2,Il16,Kcnd1,mouseconsensus
Q14005,Q14957,Il16,Grin2c,mouseconsensus
P18509,P27487,Adcyap1,Dpp4,mouseconsensus
Q9HD89,Q01518,Retn,Cap1,mouseconsensus
P43490,COMPLEX:P05556_P08648,Nampt,Itga5_Itgb1,mouseconsensus
Q9BY76,P31431,Angptl4,Sdc4,mouseconsensus
P21741,P19338,Mdk,Ncl,mouseconsensus
P21246,P31431,Ptn,Sdc4,mouseconsensus
P21246,P19338,Ptn,Ncl,mouseconsensus
P07288,P04629,Klk1b8,Ntrk1,mouseconsensus
P55000,P17787,Slurp1,Chrnb2,mouseconsensus
P55000,P30926,Slurp1,Chrnb4,mouseconsensus
P55000,P43681,Slurp1,Chrna4,mouseconsensus
P55000,Q9UGM1,Slurp1,Chrna9,mouseconsensus
P55000,Q9GZZ6,Slurp1,Chrna10,mouseconsensus
O60383,Q9H0Q3,Gdf9,Fxyd6,mouseconsensus
O60383,Q96SN7,Gdf9,Orai2,mouseconsensus
Q9NZR2,Q03405,Lrp1b,Plaur,mouseconsensus
P07602,Q9NYQ6,Psap,Celsr1,mouseconsensus
P21246,Q9Y6N8,Ptn,Cdh10,mouseconsensus
P10451,P21453,Spp1,S1pr1,mouseconsensus
P29460,Q9BWV1,Il12b,Boc,mouseconsensus
Q8NBP7,P60033,Pcsk9,Cd81,mouseconsensus
P20366,P27487,Tac1,Dpp4,mouseconsensus
Q9NS98,P12318,Sema3g,Fcgr3,mouseconsensus
P02788,Q5T2D2,Ltf,Treml2,mouseconsensus
P00451,P98164,F8,Lrp2,mouseconsensus
P01236,P04626,Prl,Erbb2,mouseconsensus
P02788,Q8TDY8,Ltf,Igdcc4,mouseconsensus
P19021,P27487,Pam,Dpp4,mouseconsensus
P05230,P05106,Fgf1,Itgb3,mouseconsensus
P20366,Q12884,Tac1,Fap,mouseconsensus
P23560,P04626,Bdnf,Erbb2,mouseconsensus
P41159,Q6UXK2,Lep,Islr2,mouseconsensus
O14511,Q16653,Nrg2,Mog,mouseconsensus
P29965,P19397,Cd40lg,Cd53,mouseconsensus
P26447,P21860,S100a4,Erbb3,mouseconsensus
Q96SZ5,P0DMS8,Ado,Adora3,mouseconsensus
O15041,O60462,Sema3e,Nrp2,mouseconsensus
Q8N475,Q7Z692,Fstl5,Ceacam19,mouseconsensus
Q9BUR5,Q9NP60,Apoo,Il1rapl2,mouseconsensus
P03971,Q9H772,Amh,Grem2,mouseconsensus
Q13410,B6A8C7,Btn1a1,Tarm1,mouseconsensus
Q8IWV2,P51693,Cntn4,Aplp1,mouseconsensus
P01303,P08588,Npy,Adrb1,mouseconsensus
Q9BXY4,Q9ULT6,Rspo3,Znrf3,mouseconsensus
Q13410,Q7Z3B1,Btn1a1,Negr1,mouseconsensus
P02788,O00300,Ltf,Tnfrsf11b,mouseconsensus
Q9NS98,Q9HCN6,Sema3g,Gp6,mouseconsensus
Q8TEU8,Q8TDY8,Wfikkn2,Igdcc4,mouseconsensus
P00748,P40197,F12,Gp5,mouseconsensus
P09038,P05106,Fgf2,Itgb3,mouseconsensus
P29965,P21926,Cd40lg,Cd9,mouseconsensus
O95972,P36897,Bmp15,Tgfbr1,mouseconsensus
Q8TEU8,Q2VWP7,Wfikkn2,Prtg,mouseconsensus
P35318,Q9C098,Adm,Dclk3,mouseconsensus
O95841,COMPLEX:P05556_P56199,Angptl1,Itga1_Itgb1,mouseconsensus
Q15466,Q8N441,Nr0b2,Fgfrl1,mouseconsensus
P07492,Q12884,Grp,Fap,mouseconsensus
P15692,P16070,Vegfa,Cd44,mouseconsensus
Q96PX8,O00300,Slitrk1,Tnfrsf11b,mouseconsensus
P35625,Q08345,Timp3,Ddr1,mouseconsensus
P09486,P11362,Sparc,Fgfr1,mouseconsensus
P01138,P04626,Ngf,Erbb2,mouseconsensus
P48029,P42702,Slc6a8,Lifr,mouseconsensus
P03951,P13224,F11,Gp1bb,mouseconsensus
P09486,P17813,Sparc,Eng,mouseconsensus
P04275,P13612,Vwf,Itga4,mouseconsensus
P10915,Q2VWP7,Hapln1,Prtg,mouseconsensus
P03951,P14770,F11,Gp9,mouseconsensus
P17931,P17813,Lgals3,Eng,mouseconsensus
O14511,O60462,Nrg2,Nrp2,mouseconsensus
P10915,Q5T2D2,Hapln1,Treml2,mouseconsensus
P01133,O00300,Egf,Tnfrsf11b,mouseconsensus
P12644,Q9H772,Bmp4,Grem2,mouseconsensus
O14511,O43300,Nrg2,Lrrtm2,mouseconsensus
Q2I0M5,Q9ULT6,Rspo4,Znrf3,mouseconsensus
P02778,O00206,Cxcl10,Tlr4,mouseconsensus
Q8TEU8,Q8IVU1,Wfikkn2,Igdcc3,mouseconsensus
Q8NBP7,Q14114,Pcsk9,Lrp8,mouseconsensus
P03951,P40197,F11,Gp5,mouseconsensus
Q16674,P05556,Mia,Itgb1,mouseconsensus
Q9BZV3,P16471,Impg2,Prlr,mouseconsensus
P04275,P05556,Vwf,Itgb1,mouseconsensus
Q9HBE4,P24394,Il21,Il4ra,mouseconsensus
Q8WX77,P43146,Igfbpl1,Dcc,mouseconsensus
Q6WRI0,P20916,Igsf10,Mag,mouseconsensus
P60903,P28222,S100a10,Htr1b,mouseconsensus
Q7Z4H4,Q9C098,Adm2,Dclk3,mouseconsensus
P02675,P33151,Fgb,Cdh5,mouseconsensus
Q8NBP7,P16671,Pcsk9,Cd36,mouseconsensus
Q96PX8,Q07075,Slitrk1,Enpep,mouseconsensus
P05113,P15509,Il5,Csf2ra,mouseconsensus
P13987,Q9NY15,Cd59b,Stab1,mouseconsensus
Q8N475,O94779,Fstl5,Cntn5,mouseconsensus
P21583,Q9H3W5,Kitl,Lrrn3,mouseconsensus
P22301,P26842,Il10,Cd27,mouseconsensus
Q16674,P08648,Mia,Itga5,mouseconsensus
P01282,P08588,Vip,Adrb1,mouseconsensus
P49788,O60462,Rarres1,Nrp2,mouseconsensus
P17213,Q96A28,Bpi,Slamf9,mouseconsensus
Q8N6C5,P36896,Igsf1,Acvr1b,mouseconsensus
O43559,P11362,Frs3,Fgfr1,mouseconsensus
O14508,P19235,Socs2,Epor,mouseconsensus
Q6UXB8,O75121,Pi16,Mfap3l,mouseconsensus
P10915,Q01638,Hapln1,Il1rl1,mouseconsensus
P20809,P08887,Il11,Il6ra,mouseconsensus
P04275,Q13797,Vwf,Itga9,mouseconsensus
P01137,Q93052,Tgfb1,Lpp,mouseconsensus
P35318,P25106,Adm,Ackr3,mouseconsensus
P10915,Q8TDY8,Hapln1,Igdcc4,mouseconsensus
Q6WRI0,Q96A28,Igsf10,Slamf9,mouseconsensus
P41161,P04626,Etv5,Erbb2,mouseconsensus
P13501,P27487,Ccl5,Dpp4,mouseconsensus
P51654,P17948,Gpc3,Flt1,mouseconsensus
P10915,O00300,Hapln1,Tnfrsf11b,mouseconsensus
Q9UQ52,P23470,Cntn6,Ptprg,mouseconsensus
P11226,P02746,Mbl2,C1qb,mouseconsensus
Q96SZ5,P29275,Ado,Adora2b,mouseconsensus
O95171,P17813,Scel,Eng,mouseconsensus
P04114,Q9NZC2,Apob,Trem2,mouseconsensus
Q9UBD9,Q92673,Clcf1,Sorl1,mouseconsensus
P51654,O95185,Gpc3,Unc5c,mouseconsensus
P00748,P14770,F12,Gp9,mouseconsensus
P01286,P27487,Ghrh,Dpp4,mouseconsensus
Q8N475,Q9HCN6,Fstl5,Gp6,mouseconsensus
P02788,Q9BWV1,Ltf,Boc,mouseconsensus
Q9Y5W7,P50406,Snx14,Htr6,mouseconsensus
O94813,Q9UIW2,Slit2,Plxna1,mouseconsensus
P02788,Q15109,Ltf,Ager,mouseconsensus
P22301,P32970,Il10,Cd70,mouseconsensus
Q96SZ5,P30542,Ado,Adora1,mouseconsensus
P00748,P13224,F12,Gp1bb,mouseconsensus
O95390,Q8NER5,Gdf11,Acvr1c,mouseconsensus
P51654,Q86VR7,Gpc3,Vsig10l,mouseconsensus
P01579,P40238,Ifng,Mpl,mouseconsensus
Q8N475,P08887,Fstl5,Il6ra,mouseconsensus
P11226,Q07954,Mbl2,Lrp1,mouseconsensus
P10915,Q15109,Hapln1,Ager,mouseconsensus
P05231,O15146,Il6,Musk,mouseconsensus
O95631,O60469,Ntn1,Dscam,mouseconsensus
O00253,Q01726,Agrp,Mc1r,mouseconsensus
P05112,Q9HBE5,Il4,Il21r,mouseconsensus
P09681,Q12884,Gip,Fap,mouseconsensus
P51654,Q6UXZ4,Gpc3,Unc5d,mouseconsensus
O00253,P18827,Agrp,Sdc1,mouseconsensus
Q6UXB8,O75509,Pi16,Tnfrsf21,mouseconsensus
Q2MKA7,Q68DV7,Rspo1,Rnf43,mouseconsensus
Q2I0M5,Q68DV7,Rspo4,Rnf43,mouseconsensus
Q8N475,O00533,Fstl5,Chl1,mouseconsensus
P01189,Q8TCY5,Pomc,Mrap,mouseconsensus
P51654,O00300,Gpc3,Tnfrsf11b,mouseconsensus
P50591,P51684,Tnfsf10,Ccr6,mouseconsensus
Q9NPF7,Q9HCN6,Il23a,Gp6,mouseconsensus
P01303,P07550,Npy,Adrb2,mouseconsensus
P05231,O75015,Il6,Fcgr4,mouseconsensus
P17931,P43121,Lgals3,Mcam,mouseconsensus
P02788,Q01638,Ltf,Il1rl1,mouseconsensus
P19021,Q12884,Pam,Fap,mouseconsensus
Q8N475,Q58EX2,Fstl5,Sdk2,mouseconsensus
P00451,O75096,F8,Lrp4,mouseconsensus
Q9BXY4,Q68DV7,Rspo3,Rnf43,mouseconsensus
Q9NQ36,P35968,Scube2,Kdr,mouseconsensus
Q08431,P18084,Mfge8,Itgb5,mouseconsensus
P18075,P36896,Bmp7,Acvr1b,mouseconsensus
P22301,Q8IU57,Il10,Ifnlr1,mouseconsensus
Q96SZ5,P29274,Ado,Adora2a,mouseconsensus
P80188,P12318,Lcn2,Fcgr3,mouseconsensus
Q16674,P13612,Mia,Itga4,mouseconsensus
P26441,O75462,Cntf,Crlf1,mouseconsensus
P56975,P00533,Nrg3,Egfr,mouseconsensus
P09603,P15509,Csf1,Csf2ra,mouseconsensus
P09919,P15509,Csf3,Csf2ra,mouseconsensus
P22004,Q16671,Bmp6,Amhr2,mouseconsensus
O95390,P61160,Gdf11,Actr2,mouseconsensus
P27539,P61160,Gdf1,Actr2,mouseconsensus
P08476,P61160,Inhba,Actr2,mouseconsensus
P18075,P61160,Bmp7,Actr2,mouseconsensus
P12643,P61160,Bmp2,Actr2,mouseconsensus
O95972,P61160,Bmp15,Actr2,mouseconsensus
P09603,Q99062,Csf1,Csf3r,mouseconsensus
